mountain,mountainLabel,coordinates,elevation,rockMaterialLabel
http://www.wikidata.org/entity/Q17483047,Tossal de la Planeta,Point(1.31887 41.6171),658,Мергель
http://www.wikidata.org/entity/Q17483051,Els Plecs del Llibre,Point(2.02331 41.6313),873,Конгломерат
http://www.wikidata.org/entity/Q17483052,La Pleta Roja,Point(2.01383 42.3074),2032,известняк
http://www.wikidata.org/entity/Q17483052,La Pleta Roja,Point(2.01383 42.3074),2032,lutite
http://www.wikidata.org/entity/Q17483054,Poi d'Estanho,Point(0.815261 42.6593),2390,песчаник
http://www.wikidata.org/entity/Q17483068,Tuc deth Pòrt de Vielha,Point(0.765530738 42.641863732),2606,Гранодиорит
http://www.wikidata.org/entity/Q17481191,agulhes deth Pòrt,Point(0.886914 42.6272),2658,гранит
http://www.wikidata.org/entity/Q17481200,bony d’Aigüissi,Point(0.881181 42.5716),2876,Гранодиорит
http://www.wikidata.org/entity/Q17481208,Puig de l'Àliga,Point(3.123349 42.435543),527,кристаллические сланцы
http://www.wikidata.org/entity/Q17481208,Puig de l'Àliga,Point(3.123349 42.435543),527,аспидный сланец
http://www.wikidata.org/entity/Q17481208,Puig de l'Àliga,Point(3.123349 42.435543),527,Филлит
http://www.wikidata.org/entity/Q17481209,Puig de l'Àliga,Point(3.204968 42.280507),463,песчаник
http://www.wikidata.org/entity/Q17481209,Puig de l'Àliga,Point(3.204968 42.280507),463,алевролит
http://www.wikidata.org/entity/Q17481209,Puig de l'Àliga,Point(3.204968 42.280507),463,пелит
http://www.wikidata.org/entity/Q16579602,Mount Coscerno,Point(12.883496 42.717869),1684,известняк
http://www.wikidata.org/entity/Q16639944,Q16639944,Point(-61.6842 16.0897),1354,вулканические горные породы
http://www.wikidata.org/entity/Q16640349,Grun de Saint-Maurice,Point(6.05639 44.8158),2775,гранит
http://www.wikidata.org/entity/Q16658635,La Cochette,Point(5.835555555 45.455277777),1618,известняк
http://www.wikidata.org/entity/Q16663795,Q16663795,Point(-61.6636 16.0947),1298,вулканические горные породы
http://www.wikidata.org/entity/Q16665158,Mont Ntringui,Point(44.424722 -12.215),1595,вулканические горные породы
http://www.wikidata.org/entity/Q16665158,Mont Ntringui,Point(44.4244 -12.2144),1595,вулканические горные породы
http://www.wikidata.org/entity/Q16665170,Q16665170,Point(-0.066197 48.356769),217,песчаник
http://www.wikidata.org/entity/Q17483073,Turó de la Portella d'Ogassa,Point(2.21947 42.2783),1902,известняк
http://www.wikidata.org/entity/Q17483073,Turó de la Portella d'Ogassa,Point(2.21947 42.2783),1902,lutite
http://www.wikidata.org/entity/Q17483077,Turó del Pou de Glaç,Point(2.21567 41.5042),217.8,аспидный сланец
http://www.wikidata.org/entity/Q17483080,Pradell,Point(1.76214 42.2933),2213,известняк
http://www.wikidata.org/entity/Q17483080,Pradell,Point(1.76214 42.2933),2213,доломит
http://www.wikidata.org/entity/Q17483083,Cap de Prat d'Aubes,Point(1.62521 42.1979),2252,известняк
http://www.wikidata.org/entity/Q17483085,Serrat del Prat d'Ori,Point(2.30345 41.8232),841.7,известняк
http://www.wikidata.org/entity/Q17483085,Serrat del Prat d'Ori,Point(2.30345 41.8232),841.7,доломит
http://www.wikidata.org/entity/Q17483090,Turó de la Primavera,Point(2.32675 41.7545),1233.8,песчаник
http://www.wikidata.org/entity/Q17483090,Turó de la Primavera,Point(2.32675 41.7545),1233.8,глина
http://www.wikidata.org/entity/Q17483097,Pui de la Bastida,Point(1.47249 42.3102),1314,андезит
http://www.wikidata.org/entity/Q17483105,El Puig,Point(1.30298 41.5767),786,известняк
http://www.wikidata.org/entity/Q17483105,El Puig,Point(1.30298 41.5767),786,Мергель
http://www.wikidata.org/entity/Q17483133,Puig del Coll d'Eina,Point(2.14651 42.418497),2772,песчаник
http://www.wikidata.org/entity/Q17483133,Puig del Coll d'Eina,Point(2.14651 42.418497),2772,lutite
http://www.wikidata.org/entity/Q17483134,Puig del Coll de Finestrelles,Point(2.127867 42.411278),2744,Конгломерат
http://www.wikidata.org/entity/Q17483143,Puig Pedrós,Point(0.965389 42.1212),541,галька
http://www.wikidata.org/entity/Q17483143,Puig Pedrós,Point(0.965389 42.1212),541,глина
http://www.wikidata.org/entity/Q17483153,Puig-andreu,Point(1.96323 41.6798),753.4,Конгломерат
http://www.wikidata.org/entity/Q17483157,Tossa de Puigbò,Point(2.06783 42.23),1269,песчаник
http://www.wikidata.org/entity/Q17483157,Tossa de Puigbò,Point(2.06783 42.23),1269,Конгломерат
http://www.wikidata.org/entity/Q17483158,Serrat de Puigbonic,Point(2.22134 41.8581),672,песчаник
http://www.wikidata.org/entity/Q17483158,Serrat de Puigbonic,Point(2.22134 41.8581),672,Конгломерат
http://www.wikidata.org/entity/Q17483165,Puigfred,Point(2.233217 41.735021),933,Мергель
http://www.wikidata.org/entity/Q17483165,Puigfred,Point(2.233217 41.735021),933,алевролит
http://www.wikidata.org/entity/Q17482001,Tossal del Figueró,Point(1.49683 41.714),739,известняк
http://www.wikidata.org/entity/Q17482001,Tossal del Figueró,Point(1.49683 41.714),739,Мергель
http://www.wikidata.org/entity/Q17482003,Pic de Flamisella,Point(1.261402 42.712741),2782,песчаник
http://www.wikidata.org/entity/Q17482003,Pic de Flamisella,Point(1.261402 42.712741),2782,lutite
http://www.wikidata.org/entity/Q17482004,Flaret,Point(0.350497 40.729297),704,известняк
http://www.wikidata.org/entity/Q17482004,Flaret,Point(0.350497 40.729297),704,Мергель
http://www.wikidata.org/entity/Q17482014,Tozal de Fontana,Point(0.744952777 42.615066666),2581,метаморфическая горная порода
http://www.wikidata.org/entity/Q17482014,Tozal de Fontana,Point(0.74496 42.61573),2581,метаморфическая горная порода
http://www.wikidata.org/entity/Q17482017,Roca Foradada,Point(1.76405 42.3063),1980,известняк
http://www.wikidata.org/entity/Q17482017,Roca Foradada,Point(1.76405 42.3063),1980,lutite
http://www.wikidata.org/entity/Q17482021,Puig de la Força,Point(2.388984475 41.981007059),740,известняк
http://www.wikidata.org/entity/Q17482026,Roc de Forellac,Point(1.88061 41.4118),629,известняк
http://www.wikidata.org/entity/Q17482026,Roc de Forellac,Point(1.88061 41.4118),629,доломит
http://www.wikidata.org/entity/Q17482035,Puig de les Forques,Point(1.4592 41.369),800.3,известняк
http://www.wikidata.org/entity/Q17482035,Puig de les Forques,Point(1.4592 41.369),800.3,доломит
http://www.wikidata.org/entity/Q17482043,Tossal de les Forques,Point(1.281973 41.66998),562,известняк
http://www.wikidata.org/entity/Q17482047,Tossal de les Forques,Point(1.381356 41.739277),669,песчаник
http://www.wikidata.org/entity/Q17482047,Tossal de les Forques,Point(1.381356 41.739277),669,известняк
http://www.wikidata.org/entity/Q17482047,Tossal de les Forques,Point(1.381356 41.739277),669,Мергель
http://www.wikidata.org/entity/Q17482054,Tossal de les Forques,Point(1.19486 41.9174),528,песчаник
http://www.wikidata.org/entity/Q17482054,Tossal de les Forques,Point(1.19486 41.9174),528,Мергель
http://www.wikidata.org/entity/Q17482054,Tossal de les Forques,Point(1.19486 41.9174),528,алевролит
http://www.wikidata.org/entity/Q17482058,Puig Francàs,Point(1.458887 41.301168),551,известняк
http://www.wikidata.org/entity/Q17482058,Puig Francàs,Point(1.458887 41.301168),551,Мергель
http://www.wikidata.org/entity/Q17482058,Puig Francàs,Point(1.458887 41.301168),551,доломит
http://www.wikidata.org/entity/Q17482059,Puig del Francolí,Point(1.71725 41.6018),577,песчаник
http://www.wikidata.org/entity/Q17482059,Puig del Francolí,Point(1.71725 41.6018),577,Мергель
http://www.wikidata.org/entity/Q17482059,Puig del Francolí,Point(1.71725 41.6018),577,Конгломерат
http://www.wikidata.org/entity/Q17482071,Cap de la Gallina Pelada,Point(1.738037785 42.189434367),2321,известняк
http://www.wikidata.org/entity/Q17482075,Puig Galliner,Point(1.57411 42.2572),1872,известняк
http://www.wikidata.org/entity/Q17482077,Roc de Galliner,Point(1.410963535 42.198067865),1630,известняк
http://www.wikidata.org/entity/Q17482078,Gallinova,Point(1.07808782 42.184723059),1687,известняк
http://www.wikidata.org/entity/Q17482078,Gallinova,Point(1.07808782 42.184723059),1687,Мергель
http://www.wikidata.org/entity/Q17482078,Gallinova,Point(1.07808782 42.184723059),1687,доломит
http://www.wikidata.org/entity/Q17482089,Puig Garrets,Point(0.420102 40.597648),241,известняк
http://www.wikidata.org/entity/Q17482089,Puig Garrets,Point(0.420102 40.597648),241,Мергель
http://www.wikidata.org/entity/Q17482093,Tossal de Garrigueta,Point(1.386428 41.697633),648,известняк
http://www.wikidata.org/entity/Q17482093,Tossal de Garrigueta,Point(1.386428 41.697633),648,Мергель
http://www.wikidata.org/entity/Q17482097,Pic de Gel,Point(1.1332 42.7289),2499,известняк
http://www.wikidata.org/entity/Q17482097,Pic de Gel,Point(1.1332 42.7289),2499,lutite
http://www.wikidata.org/entity/Q17482098,Mola de Genessies,Point(0.785434472 41.016292478),711,известняк
http://www.wikidata.org/entity/Q17482098,Mola de Genessies,Point(0.785434472 41.016292478),711,доломит
http://www.wikidata.org/entity/Q17482101,Tossal del Ginebre,Point(1.381056 41.879977),715,песчаник
http://www.wikidata.org/entity/Q17482101,Tossal del Ginebre,Point(1.381056 41.879977),715,известняк
http://www.wikidata.org/entity/Q17482101,Tossal del Ginebre,Point(1.381056 41.879977),715,Мергель
http://www.wikidata.org/entity/Q17482102,Cap de la Ginebrera,Point(1.0072 42.3908),1772,известняк
http://www.wikidata.org/entity/Q17482102,Cap de la Ginebrera,Point(1.0072 42.3908),1772,аспидный сланец
http://www.wikidata.org/entity/Q17482106,Goberna,Point(1.61083 41.7933),917,известняк
http://www.wikidata.org/entity/Q17482106,Goberna,Point(1.61083 41.7933),917,Мергель
http://www.wikidata.org/entity/Q17482106,Goberna,Point(1.61083 41.7933),917,lutite
http://www.wikidata.org/entity/Q17482107,Mola de Godall,Point(0.483784 40.6507),398,известняк
http://www.wikidata.org/entity/Q17482107,Mola de Godall,Point(0.483784 40.6507),398,Мергель
http://www.wikidata.org/entity/Q17482107,Mola de Godall,Point(0.483784 40.6507),398,доломит
http://www.wikidata.org/entity/Q17482110,Pica dera Gossetèra,Point(0.647692 42.7851),1884,известняк
http://www.wikidata.org/entity/Q17482116,Tuc Gran de Sendrosa,Point(0.946848989 42.623925065),2703,Гранодиорит
http://www.wikidata.org/entity/Q17481218,Serrat de l'Àliga,Point(1.90389 41.919062),527.1,песчаник
http://www.wikidata.org/entity/Q17481218,Serrat de l'Àliga,Point(1.90389 41.919062),527.1,Мергель
http://www.wikidata.org/entity/Q17481218,Serrat de l'Àliga,Point(1.90389 41.919062),527.1,алевролит
http://www.wikidata.org/entity/Q17481224,Pilar d'Almenara,Point(1.067246841 41.753415686),459,песчаник
http://www.wikidata.org/entity/Q17481224,Pilar d'Almenara,Point(1.067246841 41.753415686),459,Мергель
http://www.wikidata.org/entity/Q17481224,Pilar d'Almenara,Point(1.067246841 41.753415686),459,lutite
http://www.wikidata.org/entity/Q17481225,Puig de s'Alqueria,Point(3.28908 42.301),52,кристаллические сланцы
http://www.wikidata.org/entity/Q17481225,Puig de s'Alqueria,Point(3.28908 42.301),52,аспидный сланец
http://www.wikidata.org/entity/Q17481225,Puig de s'Alqueria,Point(3.28908 42.301),52,Филлит
http://www.wikidata.org/entity/Q17481228,Puig Alt,Point(3.226955 42.271627),492.5,песчаник
http://www.wikidata.org/entity/Q17481228,Puig Alt,Point(3.226955 42.271627),492.5,алевролит
http://www.wikidata.org/entity/Q17481228,Puig Alt,Point(3.226955 42.271627),492.5,граувакка
http://www.wikidata.org/entity/Q17481235,Roca Alta,Point(1.34221 42.1471),1501.4,известняк
http://www.wikidata.org/entity/Q17481236,Turó d'Altrera,Point(2.96584 42.3504),162,известняк
http://www.wikidata.org/entity/Q17481236,Turó d'Altrera,Point(2.96584 42.3504),162,доломит
http://www.wikidata.org/entity/Q17481238,Tossal de l'Alzina,Point(0.809551 40.968088),696.7,доломит
http://www.wikidata.org/entity/Q17481240,Pic d'Amitges,Point(0.986767 42.6091),2848,Гранодиорит
http://www.wikidata.org/entity/Q17481246,Serrat dels Apòstols,Point(1.42011 41.9959),783,песчаник
http://www.wikidata.org/entity/Q17481246,Serrat dels Apòstols,Point(1.42011 41.9959),783,Конгломерат
http://www.wikidata.org/entity/Q17481246,Serrat dels Apòstols,Point(1.42011 41.9959),783,алевролит
http://www.wikidata.org/entity/Q17481253,Tuc d'Arenho,Point(0.869733 42.7363),2524,песчаник
http://www.wikidata.org/entity/Q17481253,Tuc d'Arenho,Point(0.869733 42.7363),2524,lutite
http://www.wikidata.org/entity/Q17481268,Turó de l'Artiga,Point(1.60822 41.3757),431.7,Калькаренит
http://www.wikidata.org/entity/Q17481271,Tossal d'Astell,Point(0.943956 42.441),2620,известняк
http://www.wikidata.org/entity/Q17481271,Tossal d'Astell,Point(0.943956 42.441),2620,аспидный сланец
http://www.wikidata.org/entity/Q17481276,Roca d'Auró,Point(1.787566 42.127105),1948,Конгломерат
http://www.wikidata.org/entity/Q17481277,L'Aüt,Point(0.808755 42.54134),2532,известняк
http://www.wikidata.org/entity/Q17481277,L'Aüt,Point(0.808755 42.54134),2532,аспидный сланец
http://www.wikidata.org/entity/Q17481280,L'Avedoga d'Adons,Point(0.838204 42.314116),1839,известняк
http://www.wikidata.org/entity/Q17481282,Tossal dels Avellaners,Point(1.30947 41.6422),606,глина
http://www.wikidata.org/entity/Q17481282,Tossal dels Avellaners,Point(1.30947 41.6422),606,Мергель
http://www.wikidata.org/entity/Q17481286,serra de l'Avenc,Point(0.445318 40.550602),154,известняк
http://www.wikidata.org/entity/Q17481286,serra de l'Avenc,Point(0.445318 40.550602),154,Мергель
http://www.wikidata.org/entity/Q17481289,Pic de Baborte,Point(1.367073 42.657463),2934,песчаник
http://www.wikidata.org/entity/Q17481289,Pic de Baborte,Point(1.367073 42.657463),2934,lutite
http://www.wikidata.org/entity/Q17481293,tuc de Balaguera,Point(0.908861 42.608),2752,гранит
http://www.wikidata.org/entity/Q17481306,La Barcina,Point(0.36125 40.8137),1354,доломит
http://www.wikidata.org/entity/Q17481308,La Barqueta,Point(0.447789 40.6188),259,известняк
http://www.wikidata.org/entity/Q17481308,La Barqueta,Point(0.447789 40.6188),259,Мергель
http://www.wikidata.org/entity/Q17481310,Tossal de les Barranques,Point(0.802617 42.1252),1023,песчаник
http://www.wikidata.org/entity/Q17481310,Tossal de les Barranques,Point(0.802617 42.1252),1023,Конгломерат
http://www.wikidata.org/entity/Q17481310,Tossal de les Barranques,Point(0.802617 42.1252),1023,lutite
http://www.wikidata.org/entity/Q17481314,Turó de la Bassa,Point(1.59537 41.8336),600,известняк
http://www.wikidata.org/entity/Q17481314,Turó de la Bassa,Point(1.59537 41.8336),600,Мергель
http://www.wikidata.org/entity/Q17481321,Pics de Bassiero,Point(0.995373452 42.606675226),2903,Гранодиорит
http://www.wikidata.org/entity/Q17481326,Roc Bataller,Point(1.26234 42.6041),1728,песчаник
http://www.wikidata.org/entity/Q17481326,Roc Bataller,Point(1.26234 42.6041),1728,lutite
http://www.wikidata.org/entity/Q17481337,Puig de Bellver,Point(2.48306 41.6892),222.6,Конгломерат
http://www.wikidata.org/entity/Q17481342,Turó de Can Berenguer,Point(2.50608 41.7588),681,мрамор
http://www.wikidata.org/entity/Q17481353,Roca del Bisbe,Point(1.78775 41.2895),271.9,известняк
http://www.wikidata.org/entity/Q17481356,Puig Blanc,Point(2.4845 42.1154),728,песчаник
http://www.wikidata.org/entity/Q17481356,Puig Blanc,Point(2.4845 42.1154),728,Конгломерат
http://www.wikidata.org/entity/Q17481366,Roca Blanca,Point(0.865781 42.5297),2297,песчаник
http://www.wikidata.org/entity/Q17481366,Roca Blanca,Point(0.865781 42.5297),2297,lutite
http://www.wikidata.org/entity/Q17481368,Roques Blanques,Point(1.73008 42.1908),2150,известняк
http://www.wikidata.org/entity/Q17481372,roques Blanques,Point(0.814681 42.5453),2308,известняк
http://www.wikidata.org/entity/Q17481372,roques Blanques,Point(0.814681 42.5453),2308,аспидный сланец
http://www.wikidata.org/entity/Q17481384,El Boixader,Point(1.618655 41.893358),634,песчаник
http://www.wikidata.org/entity/Q17481384,El Boixader,Point(1.618655 41.893358),634,Мергель
http://www.wikidata.org/entity/Q17481384,El Boixader,Point(1.618655 41.893358),634,алевролит
http://www.wikidata.org/entity/Q17481385,Cap de la Boixassa,Point(1.798617 42.288559),1820,известняк
http://www.wikidata.org/entity/Q17481385,Cap de la Boixassa,Point(1.798617 42.288559),1820,доломит
http://www.wikidata.org/entity/Q17481388,La Bola de la Partió,Point(1.78526 41.6086),1037,Конгломерат
http://www.wikidata.org/entity/Q17481391,Pui de la Bonaigua,Point(1.019481 42.627196),2778,Гранодиорит
http://www.wikidata.org/entity/Q17481403,El Borrut,Point(1.547794444 42.109491666),1125,Конгломерат
http://www.wikidata.org/entity/Q17481410,El Bres,Point(0.977411 41.153937),525,метаморфическая горная порода
http://www.wikidata.org/entity/Q17481417,Puig dels Bufadors,Point(3.248749 42.301067),432,кристаллические сланцы
http://www.wikidata.org/entity/Q17481417,Puig dels Bufadors,Point(3.248749 42.301067),432,аспидный сланец
http://www.wikidata.org/entity/Q17481417,Puig dels Bufadors,Point(3.248749 42.301067),432,Филлит
http://www.wikidata.org/entity/Q17481441,Puig de la Cabrafiga,Point(0.895050001 41.053439917),614,известняк
http://www.wikidata.org/entity/Q17481441,Puig de la Cabrafiga,Point(0.895050001 41.053439917),614,доломит
http://www.wikidata.org/entity/Q17482123,Serrat de Graus,Point(1.44215 42.0518),725,песчаник
http://www.wikidata.org/entity/Q17482123,Serrat de Graus,Point(1.44215 42.0518),725,Конгломерат
http://www.wikidata.org/entity/Q17482123,Serrat de Graus,Point(1.44215 42.0518),725,алевролит
http://www.wikidata.org/entity/Q17482126,Puig Gros,Point(1.66905 41.8174),824,известняк
http://www.wikidata.org/entity/Q17482126,Puig Gros,Point(1.66905 41.8174),824,Мергель
http://www.wikidata.org/entity/Q17482126,Puig Gros,Point(1.66905 41.8174),824,lutite
http://www.wikidata.org/entity/Q17482135,Tossal Gros,Point(1.33695 41.8528),560,песчаник
http://www.wikidata.org/entity/Q17482135,Tossal Gros,Point(1.33695 41.8528),560,известняк
http://www.wikidata.org/entity/Q17482135,Tossal Gros,Point(1.33695 41.8528),560,Мергель
http://www.wikidata.org/entity/Q17482143,Tossal Gros,Point(0.999092 42.2727),1081,Конгломерат
http://www.wikidata.org/entity/Q17482144,Tossal Gros,Point(1.33768 41.7652),612,известняк
http://www.wikidata.org/entity/Q17482144,Tossal Gros,Point(1.33768 41.7652),612,Мергель
http://www.wikidata.org/entity/Q17482147,Tossal Gros,Point(0.840533 42.3789),1476,Конгломерат
http://www.wikidata.org/entity/Q17482152,Tossal Gros,Point(0.756125 42.1488),1085,песчаник
http://www.wikidata.org/entity/Q17482152,Tossal Gros,Point(0.756125 42.1488),1085,Конгломерат
http://www.wikidata.org/entity/Q17482152,Tossal Gros,Point(0.756125 42.1488),1085,lutite
http://www.wikidata.org/entity/Q17482155,Turó Gros,Point(2.445305 41.772435),1644,Филлит
http://www.wikidata.org/entity/Q17482155,Turó Gros,Point(2.445305 41.772435),1644,роговик
http://www.wikidata.org/entity/Q17482157,Turó Gros,Point(2.33556 41.5804),296.9,порфир
http://www.wikidata.org/entity/Q17482164,Mola Grossa,Point(0.382414 40.9434),1045,Брекчия
http://www.wikidata.org/entity/Q17482164,Mola Grossa,Point(0.382414 40.9434),1045,доломит
http://www.wikidata.org/entity/Q17482174,La Guàrdia,Point(1.79044 41.3913),384,Калькаренит
http://www.wikidata.org/entity/Q17482177,la Guàrdia,Point(1.624209 42.093104),1448,Конгломерат
http://www.wikidata.org/entity/Q17482186,Tossal de la Guàrdia,Point(1.486684 42.049284),907,песчаник
http://www.wikidata.org/entity/Q17482186,Tossal de la Guàrdia,Point(1.486684 42.049284),907,lutite
http://www.wikidata.org/entity/Q17482218,La Guixera,Point(1.378042 41.817205),480,гипс
http://www.wikidata.org/entity/Q17482218,La Guixera,Point(1.378042 41.817205),480,Мергель
http://www.wikidata.org/entity/Q17482220,Roca de Guixers,Point(1.632488 42.147215),1439,песчаник
http://www.wikidata.org/entity/Q17482220,Roca de Guixers,Point(1.632488 42.147215),1439,Конгломерат
http://www.wikidata.org/entity/Q17482220,Roca de Guixers,Point(1.632488 42.147215),1439,lutite
http://www.wikidata.org/entity/Q17482223,Puig d'en Gulló,Point(1.06539 41.2158),578,Гранодиорит
http://www.wikidata.org/entity/Q17482225,El Gurugú,Point(2.16547 41.7612),823,Мергель
http://www.wikidata.org/entity/Q17482228,tuc des Hemnes,Point(0.790032 42.649174),2361,мрамор
http://www.wikidata.org/entity/Q17482236,cap deth Hòro de Molières,Point(0.700852777 42.632402777),2973,гранит
http://www.wikidata.org/entity/Q17482243,Puig de l'Hospici,Point(1.88939 41.5834),517,Конгломерат
http://www.wikidata.org/entity/Q17482280,Puig de la Bastida,Point(2.42751 42.06927),1239,песчаник
http://www.wikidata.org/entity/Q17482280,Puig de la Bastida,Point(2.42751 42.06927),1239,Мергель
http://www.wikidata.org/entity/Q17482282,La Cogulla,Point(0.656722222 41.191527777),498.6,песчаник
http://www.wikidata.org/entity/Q17482282,La Cogulla,Point(0.656722222 41.191527777),498.6,Мергель
http://www.wikidata.org/entity/Q17482282,La Cogulla,Point(0.656722222 41.191527777),498.6,Конгломерат
http://www.wikidata.org/entity/Q17482287,La Creueta,Point(1.231635 41.869649),437,гипс
http://www.wikidata.org/entity/Q17482287,La Creueta,Point(1.231635 41.869649),437,Мергель
http://www.wikidata.org/entity/Q17482292,La Gespeguera,Point(1.50434 42.1749),2333,известняк
http://www.wikidata.org/entity/Q17482302,Mount Picossa,Point(0.576416559 41.109405816),499,Брекчия
http://www.wikidata.org/entity/Q17482302,Mount Picossa,Point(0.576416559 41.109405816),499,доломит
http://www.wikidata.org/entity/Q17483190,Pujoalbo,Point(0.840139 42.655205),2504,песчаник
http://www.wikidata.org/entity/Q17483190,Pujoalbo,Point(0.840139 42.655205),2504,lutite
http://www.wikidata.org/entity/Q17483190,Pujoalbo,Point(0.840139 42.655205),2504,Турбидит
http://www.wikidata.org/entity/Q17483194,Pujol de la Mata,Point(1.984428 41.682151),770,Конгломерат
http://www.wikidata.org/entity/Q17483196,Pujol del Mas,Point(1.98119 41.3253),243,аспидный сланец
http://www.wikidata.org/entity/Q17483196,Pujol del Mas,Point(1.98119 41.3253),243,Филлит
http://www.wikidata.org/entity/Q17483199,El Pujolet,Point(1.68057 41.7995),731,известняк
http://www.wikidata.org/entity/Q17483199,El Pujolet,Point(1.68057 41.7995),731,Мергель
http://www.wikidata.org/entity/Q17483201,Tossa de Pujolriu,Point(2.44708 42.082),932,песчаник
http://www.wikidata.org/entity/Q17483201,Tossa de Pujolriu,Point(2.44708 42.082),932,Конгломерат
http://www.wikidata.org/entity/Q17483202,Turó Punçó,Point(1.600995 42.424555),2493,метаморфическая горная порода
http://www.wikidata.org/entity/Q17483206,Punta de Jovara,Point(0.780642 41.0288),764.8,Брекчия
http://www.wikidata.org/entity/Q17483206,Punta de Jovara,Point(0.780642 41.0288),764.8,доломит
http://www.wikidata.org/entity/Q17483217,El Puntot,Point(2.182147 41.750675),826,песчаник
http://www.wikidata.org/entity/Q17483217,El Puntot,Point(2.182147 41.750675),826,известняк
http://www.wikidata.org/entity/Q17483224,El Putxó,Point(1.73349 41.7912),598,известняк
http://www.wikidata.org/entity/Q17483224,El Putxó,Point(1.73349 41.7912),598,Мергель
http://www.wikidata.org/entity/Q17483235,Tossal de Queralt,Point(1.211964 41.741498),436,глина
http://www.wikidata.org/entity/Q17483235,Tossal de Queralt,Point(1.211964 41.741498),436,Мергель
http://www.wikidata.org/entity/Q17483238,Roca de Querol,Point(1.56929 42.1579),1840,известняк
http://www.wikidata.org/entity/Q17483238,Roca de Querol,Point(1.56929 42.1579),1840,глина
http://www.wikidata.org/entity/Q17483252,Rasos de Baix,Point(1.78042 42.137),2058,известняк
http://www.wikidata.org/entity/Q17483256,Tossal Redó,Point(1.311577 41.911175),596,песчаник
http://www.wikidata.org/entity/Q17483256,Tossal Redó,Point(1.311577 41.911175),596,известняк
http://www.wikidata.org/entity/Q17483256,Tossal Redó,Point(1.311577 41.911175),596,Мергель
http://www.wikidata.org/entity/Q17483258,pic del Redó,Point(0.961833 42.5877),2546,Гранодиорит
http://www.wikidata.org/entity/Q17483264,cap de Reguera,Point(0.944872 42.5181),2800,Гранодиорит
http://www.wikidata.org/entity/Q17483266,Turó del Reig,Point(2.25544 41.4959),368.1,Пегматит
http://www.wikidata.org/entity/Q17483266,Turó del Reig,Point(2.25544 41.4959),368.1,порфир
http://www.wikidata.org/entity/Q17483266,Turó del Reig,Point(2.25544 41.4959),368.1,аплит
http://www.wikidata.org/entity/Q17483266,Turó del Reig,Point(2.25544 41.4959),368.1,leucogranite
http://www.wikidata.org/entity/Q17483268,El Remei,Point(1.68705 41.9376),675,песчаник
http://www.wikidata.org/entity/Q17483268,El Remei,Point(1.68705 41.9376),675,Мергель
http://www.wikidata.org/entity/Q17483268,El Remei,Point(1.68705 41.9376),675,алевролит
http://www.wikidata.org/entity/Q17483280,Penya Riscle,Point(1.83746 41.2683),308.1,известняк
http://www.wikidata.org/entity/Q17481449,Turó de Caçagats,Point(1.99033 41.2975),78,песчаник
http://www.wikidata.org/entity/Q17481449,Turó de Caçagats,Point(1.99033 41.2975),78,глина
http://www.wikidata.org/entity/Q17481450,Cadinell,Point(1.597824717 42.264393419),2113,известняк
http://www.wikidata.org/entity/Q17481470,Tossal de Cambrils,Point(1.41584 42.1551),1802,Брекчия
http://www.wikidata.org/entity/Q17481477,Cap de Campmaior,Point(1.113775 42.516012),2044.9,аспидный сланец
http://www.wikidata.org/entity/Q17481478,Tuc de Campsaure,Point(0.669956 42.734),2142,метаморфическая горная порода
http://www.wikidata.org/entity/Q17481480,Turó de Can Bosc,Point(1.66349 42.0302),923,Конгломерат
http://www.wikidata.org/entity/Q17481485,Turó de Can Dolcet,Point(1.815801 41.555408),416,песчаник
http://www.wikidata.org/entity/Q17481485,Turó de Can Dolcet,Point(1.815801 41.555408),416,глина
http://www.wikidata.org/entity/Q17481485,Turó de Can Dolcet,Point(1.815801 41.555408),416,Конгломерат
http://www.wikidata.org/entity/Q17481494,Turó de Can Mallol,Point(2.07072 41.4189),408.8,аспидный сланец
http://www.wikidata.org/entity/Q17481506,Turó de Can Vidal,Point(1.565522 41.54457),624,известняк
http://www.wikidata.org/entity/Q17481508,Puig de la Canal del Cristall,Point(1.654771 42.283967),2583,известняк
http://www.wikidata.org/entity/Q17481511,Roca de Canalda,Point(1.50355 42.1307),1703,Брекчия
http://www.wikidata.org/entity/Q17481513,Cap de Canalets,Point(1.295178 42.69914),2608.5,песчаник
http://www.wikidata.org/entity/Q17481513,Cap de Canalets,Point(1.295178 42.69914),2608.5,lutite
http://www.wikidata.org/entity/Q17481521,Cantacorbs,Point(1.99085 41.702183333),675.4,песчаник
http://www.wikidata.org/entity/Q17481521,Cantacorbs,Point(1.99085 41.702183333),675.4,Конгломерат
http://www.wikidata.org/entity/Q17481521,Cantacorbs,Point(1.99085 41.702183333),675.4,lutite
http://www.wikidata.org/entity/Q17481523,Cantagalls,Point(1.45572 41.6115),724,известняк
http://www.wikidata.org/entity/Q17481523,Cantagalls,Point(1.45572 41.6115),724,Мергель
http://www.wikidata.org/entity/Q17481527,Cap de Cabristà,Point(1.0396 42.4227),2372,известняк
http://www.wikidata.org/entity/Q17481527,Cap de Cabristà,Point(1.0396 42.4227),2372,аспидный сланец
http://www.wikidata.org/entity/Q17481529,Cap de Carreu,Point(1.123586 42.19357),1749,известняк
